MPSecID,Symbol,SecuritySubType,MaturityDate,MaturityDateBack,EntryType,EntryPrice,EntrySize,ReferenceID,EntryRate,TransactTime,NetChangePx,EntryLegPriceNear
11476811180615000000,COTY1D,S,20180615,00000000,4,20.073400,2.00,300118058000051,0.024821,2018-02-27 20:28:16.742000,-0.646600,0
11476811180615000000,COTY1D,S,20180615,00000000,4,20.074700,2.00,300118058000052,0.024197,2018-02-27 20:28:52.854000,-0.645300,0
11476811180615000000,COTY1D,S,20180615,00000000,4,20.074700,2.00,300118058000053,0.024197,2018-02-27 20:29:14.887000,-0.645300,0
10536411180615000000,ABEV1D,S,20180615,00000000,4,6.846000,5.00,300318058000048,0.022545,2018-02-27 20:29:35.689000,-0.004000,0
10417712180316000000,XHB1D,B,20180316,00000000,4,41.780700,33.00,310118058000098,0.000000,2018-02-27 20:30:07.346000,-0.659300,0
10385111180615000000,TSN1D,S,20180615,00000000,4,75.119600,10.00,300118058000054,0.016031,2018-02-27 20:31:48.392000,-0.890400,0
10407911180615000000,MXIM1D,S,20180615,00000000,4,62.335500,10.00,300118058000055,0.012639,2018-02-27 20:35:45.974000,-0.424500,0
10322212180316000000,EWW1D,B,20180316,00000000,4,50.602600,12.00,310118058000100,0.000000,2018-02-27 20:36:38.132000,-1.027400,0
13898821180227180420,ETP4T/ETP1D,SS,20180227,20180420,4,0.069800,13100.00,300318058000049,0.025636,2018-02-27 20:38:37.691000,0.069800,18.850000
10388511180615000000,AGNC1D,S,20180615,00000000,4,18.604300,10.00,300318058000050,0.036091,2018-02-27 20:39:42.821000,-0.445700,0
10273111180615000000,GE1D,S,20180615,00000000,4,14.609400,1.00,300318058000051,0.021677,2018-02-27 20:45:59.694000,-0.100600,0
14150721180227180420,MAC4T/MAC1D,SS,20180227,20180420,4,0.214800,4365.00,300318058000052,0.025635,2018-02-27 20:46:08.017000,0.214800,58.010000
10270911180615000000,MSFT1D,S,20180615,00000000,4,95.275500,1.00,300218058000050,0.019547,2018-02-27 20:46:53.476000,-0.514500,0
10285711180316000000,AAPL1D,S,20180316,00000000,4,178.998500,1.00,300118058000056,0.011653,2018-02-27 20:47:02.967000,-0.071500,0
10273111180316000000,GE1D,S,20180316,00000000,4,14.560000,5.00,300318058000053,0.029124,2018-02-27 20:56:15.463000,-0.100000,0
12407811180615000000,DB1D,S,20180615,00000000,4,16.600000,5.00,300118058000057,0.041679,2018-02-27 20:59:22.593000,0.060000,0
12407811180615000000,DB1D,S,20180615,00000000,4,16.600000,5.00,300118058000058,0.041679,2018-02-27 20:59:22.593000,0.060000,0
12407811180615000000,DB1D,S,20180615,00000000,4,16.600000,5.00,300118058000059,0.041679,2018-02-27 20:59:22.593000,0.060000,0
12407811180615000000,DB1D,S,20180615,00000000,4,16.600000,5.00,300118058000060,0.041679,2018-02-27 20:59:22.593000,0.060000,0
12407811180615000000,DB1D,S,20180615,00000000,4,16.600000,5.00,300118058000061,0.041679,2018-02-27 20:59:22.594000,0.060000,0
12407811180615000000,DB1D,S,20180615,00000000,4,16.600000,5.00,300118058000062,0.041679,2018-02-27 20:59:22.594000,0.060000,0
12407811180615000000,DB1D,S,20180615,00000000,4,16.600000,5.00,300118058000063,0.041679,2018-02-27 20:59:22.594000,0.060000,0
12407811180615000000,DB1D,S,20180615,00000000,4,16.600000,2.00,300118058000064,0.041679,2018-02-27 20:59:22.594000,0.060000,0
10271811180316000000,XOM1D,S,20180316,00000000,4,77.584100,1.00,300318058000054,0.009311,2018-02-27 20:59:36.394000,-1.295900,0
10286011180420000000,BAC1D,S,20180420,00000000,4,32.525000,6.00,300318058000055,0.037451,2018-02-27 20:59:51.529000,0.045000,0
